Source Row Number,PDF Name,URL,Control Axes Status,Our Axes Status,Axes Match,Control PDF/UA,Our PDF/UA,PDF/UA Match,Control WCAG,Our WCAG,WCAG Match,Final URL,Retrieval Category,Overall Result,Failure Summary,Control PDF/UA Notes,Our PDF/UA Notes,Control WCAG Notes,Our WCAG Notes,Adobe Acrobat Audit Status
42,Hsbc Commercial Card Factsheet,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/hsbc-commercial-card-factsheet.pdf,Complete,Complete,True,Pass,Pass,True,Fail,Fail,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/hsbc-commercial-card-factsheet.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,"3 colour contrast failures (1.4 Distinguishable)
",Adobe flagged color contrast for manual review. This typically indicates text/background contrast may not meet accessibility expectations.,Complete
43,Going Global For Growth Report Latest,https://www.business.hsbc.uk/-/media/media/uk/pdfs/campaigns/going-global-for-growth-report-latest.pdf,Blocked,Blocked,True,Fail,Fail,True,Fail,Fail,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/campaigns/going-global-for-growth-report-latest.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Links use Link tag, Document title present, Tagged PDF present, Adobe accessibility check, Colour contrast machine check, Reading order machine check","Basic requirement for accessible PDFs not met!

The PDF does not contain an invisible structural layer in the form of tags and therefore does not meet the requirements for further accessibility testing.
You want us to create an accessible file from your PDF according to PDF/UA and WCAG? Then send your file to our axesService.","Basic requirement for accessible PDFs not met!

The PDF does not contain an invisible structural layer in the form of tags and therefore does not meet the requirements for further accessibility testing.",,Adobe flagged color contrast for manual review. This typically indicates text/background contrast may not meet accessibility expectations.,Complete
44,Doc Lc Application Form,https://www.business.hsbc.uk/-/media/media/uk/pdfs/solutions/doc-lc-application-form.pdf,Complete,Complete,True,Fail,Fail,True,Fail,Fail,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/solutions/doc-lc-application-form.pdf,DIRECT_FILE_OK,FAIL,"Figure alt text present, Form fields have tooltips, At least one heading present, Document title present, Adobe accessibility check, Colour contrast machine check, Reading order machine check","6 fonts not embedded
890 content items not properly tagged
109 structure elements using incorrect tag types + 16 warnings
1 structure tree warning
218 alternative descriptions missing
2 metadata failures
4 document settings failures",One or more form fields are missing /TU tooltips. | Document title metadata is missing. | Figure 1 is missing /Alt text. | Accessibility permission flag [PASS],"
218 missing alt text (1.1 Text Alternatives)
896 structure/tagging failures + 16 warnings (1.3 Adaptable)
100 colour contrast failures (1.4 Distinguishable)
5 navigation failures (2.4 Navigable)
109 compatibility failures + 1 warning (4.1 Compatible)",Adobe flagged color contrast for manual review. This typically indicates text/background contrast may not meet accessibility expectations.,Complete
45,Hbuk Ftd Additional Conditions,https://www.business.hsbc.uk/-/media/media/uk/pdfs/hbuk-ftd-additional-conditions.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Fail,False,https://www.business.hsbc.uk/-/media/media/uk/pdfs/hbuk-ftd-additional-conditions.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Adobe flagged color contrast for manual review. This typically indicates text/background contrast may not meet accessibility expectations.,Complete
46,Statement_Reconciliation_Smart_Form_And_Aged_Debt_Report_Guide,https://www.business.hsbc.uk/-/media/media/uk/pdfs/generic/gib-rf-iif/statement_reconciliation_smart_form_and_aged_debt_report_guide.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Pass,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/generic/gib-rf-iif/statement_reconciliation_smart_form_and_aged_debt_report_guide.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Complete
47,Hsbc Uk Forward Planning,https://www.business.hsbc.uk/-/media/media/uk/pdfs/campaigns/hsbc-uk-forward-planning.pdf,Blocked,Blocked,True,Fail,Fail,True,Fail,Fail,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/campaigns/hsbc-uk-forward-planning.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Links use Link tag, Document title present, Tagged PDF present, Adobe accessibility check, Colour contrast machine check, Reading order machine check","Basic requirement for accessible PDFs not met!

The PDF does not contain an invisible structural layer in the form of tags and therefore does not meet the requirements for further accessibility testing.
You want us to create an accessible file from your PDF according to PDF/UA and WCAG? Then send your file to our axesService.","Basic requirement for accessible PDFs not met!

The PDF does not contain an invisible structural layer in the form of tags and therefore does not meet the requirements for further accessibility testing.",,Adobe flagged color contrast for manual review. This typically indicates text/background contrast may not meet accessibility expectations.,Complete
48,Customer Documentation Guide 12Dec19,https://www.business.hsbc.uk/-/media/media/uk/pdfs/campaigns/customer-documentation-guide-12dec19.pdf,Complete,Complete,True,Fail,Fail,True,Fail,Fail,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/campaigns/customer-documentation-guide-12dec19.pdf,DIRECT_FILE_OK,FAIL,"Figure alt text present, At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check","2 fonts not embedded
54 structure elements using incorrect tag types
58 structure tree warnings
54 alternative descriptions missing + 1 warning
1 metadata failure",Figure 1 is missing /Alt text. | Accessibility permission flag [PASS],"54 missing alt text + 1 warning (1.1 Text Alternatives)
56 structure/tagging failures (1.3 Adaptable)
58 compatibility warnings (4.1 Compatible)",Adobe flagged color contrast for manual review. This typically indicates text/background contrast may not meet accessibility expectations.,Complete
49,Instant Advice,https://www.business.hsbc.uk/-/media/media/uk/pdfs/solutions/instant-advice.pdf?download=1,Complete,Complete,True,Pass,Pass,True,Pass,Pass,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/solutions/instant-advice.pdf?download=1,DIRECT_FILE_OK,FAIL,"Form fields have tooltips, At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Complete
50,Product Guide Invoice Discounting,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/product-guide-invoice-discounting.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Pass,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/product-guide-invoice-discounting.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Complete
51,Hsbc Virtual Card Factsheet,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/hsbc-virtual-card-factsheet.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Pass,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/hsbc-virtual-card-factsheet.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Complete
52,Business Loan Direct Debit Mandate,https://www.business.hsbc.uk/-/media/library/business-uk/pdfs/business-loan-direct-debit-mandate.pdf,Blocked,Blocked,True,Partial,Fail,False,Partial,Fail,False,https://www.business.hsbc.uk/-/media/library/business-uk/pdfs/business-loan-direct-debit-mandate.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Document title present, Tagged PDF present, Adobe accessibility check, Colour contrast machine check, Reading order machine check","Basic requirement for accessible PDFs not met!

The PDF does not contain an invisible structural layer in the form of tags and therefore does not meet the requirements for further accessibility testing.
You want us to create an accessible file from your PDF according to PDF/UA and WCAG? Then send your file to our axesService.","Basic requirement for accessible PDFs not met!

The PDF does not contain an invisible structural layer in the form of tags and therefore does not meet the requirements for further accessibility testing.",,Adobe flagged color contrast for manual review. This typically indicates text/background contrast may not meet accessibility expectations.,Complete
53,Aged Debtor Report Template,https://www.business.hsbc.uk/-/media/media/uk/pdfs/generic/gib-rf-iif/aged-debtor-report-template.xlsx,Blocked,Blocked,True,Fail,,False,Fail,Fail,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/generic/gib-rf-iif/aged-debtor-report-template.xlsx,REVIEW_REQUIRED,NEEDS_MANUAL_REVIEW,"Unexpected landing page, URL is expected file",XLS File,The source PDF could not be retrieved for accessibility testing.,XLS File,The source PDF resolved to a not-found or non-PDF destination.,Not Started
54,Collect Instruction,https://www.business.hsbc.uk/-/media/media/uk/pdfs/generic/gib-rf-iif/collect-instruction.pdf,Complete,Complete,True,Fail,Pass,False,Fail,Pass,False,https://www.business.hsbc.uk/-/media/media/uk/pdfs/generic/gib-rf-iif/collect-instruction.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",8 content items not properly tagged,The file meets all machine-verifiable PDF/UA requirements.,8 structure/tagging failures (1.3 Adaptable),The file meets all machine-verifiable WCAG requirements (Level A and AA).,Complete
55,Business Money Manager Community Savings Account,https://www.business.hsbc.uk/-/media/library/business-uk/pdfs/business-money-manager-community-savings-account.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Fail,False,https://www.business.hsbc.uk/-/media/library/business-uk/pdfs/business-money-manager-community-savings-account.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Adobe flagged color contrast for manual review. This typically indicates text/background contrast may not meet accessibility expectations.,Complete
56,Business Money Market Account Additional Condition,https://www.business.hsbc.uk/-/media/media/uk/pdfs/business-money-market-account-additional-condition.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Fail,False,https://www.business.hsbc.uk/-/media/media/uk/PDFs/hbuk-ftd-additional-conditions.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Adobe flagged color contrast for manual review. This typically indicates text/background contrast may not meet accessibility expectations.,Complete
57,Business Telephone Banking Additional Conditions,https://www.business.hsbc.uk/-/media/media/uk/pdfs/regulations/business-telephone-banking-additional-conditions.pdf,Complete,Complete,True,Partial,Pass,False,Partial,Fail,False,https://www.business.hsbc.uk/-/media/media/uk/pdfs/regulations/business-telephone-banking-additional-conditions.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check","48 structure tree warnings
",The file meets all machine-verifiable PDF/UA requirements.,"48 structure tree warnings
",Adobe flagged color contrast for manual review. This typically indicates text/background contrast may not meet accessibility expectations.,Complete
58,Hsbc Current Account Switch Guide,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/hsbc-current-account-switch-guide.pdf,Complete,Complete,True,Fail,Fail,True,Fail,Fail,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/hsbc-current-account-switch-guide.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Document title present, Adobe accessibility check, Colour contrast machine check, Reading order machine check","3 content items not properly tagged
2 metadata failures
1 document settings failure

",Document title metadata is missing. | Accessibility permission flag [PASS],"3 structure/tagging failures (1.3 Adaptable)
2 navigation failures (2.4 Navigable)",Adobe flagged color contrast for manual review. This typically indicates text/background contrast may not meet accessibility expectations.,Complete
59,State Recon Guide.Xls,https://www.business.hsbc.uk/-/media/media/uk/pdfs/generic/gib-rf-iif/state-recon-guide.xls,Blocked,Blocked,True,Partial,,False,Partial,Fail,False,https://www.business.hsbc.uk/-/media/media/uk/pdfs/generic/gib-rf-iif/state-recon-guide.xls,REVIEW_REQUIRED,NEEDS_MANUAL_REVIEW,"Unexpected landing page, URL is expected file",XLSx File,The source PDF could not be retrieved for accessibility testing.,XLS File,The source PDF resolved to a not-found or non-PDF destination.,Not Started
60,Asset Finance Product Guide 2024 Final,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/asset-finance-product-guide-2024-final.pdf,Complete,Complete,True,Fail,Fail,True,Fail,Fail,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/asset-finance-product-guide-2024-final.pdf,DIRECT_FILE_OK,FAIL,"Figure alt text present, At least one heading present, Document title present, Adobe accessibility check, Colour contrast machine check, Reading order machine check","38 content items not properly tagged
2 structure tree warnings
2 alternative description failures + 8 warnings
2 metadata failures
1 document settings failure",Document title metadata is missing. | Figure 1 is missing /Alt text. | Accessibility permission flag [PASS],"2 missing alt text + 8 warnings (1.1 Text Alternatives)
38 structure/tagging failures (1.3 Adaptable)
44 colour contrast failures (1.4 Distinguishable)
2 navigation failures (2.4 Navigable)
2 compatibility warnings (4.1 Compatible)",Adobe flagged color contrast for manual review. This typically indicates text/background contrast may not meet accessibility expectations.,Complete
61,Hsb Cmblit288 Wa,https://www.business.hsbc.uk/-/media/media/uk/pdfs/generic/hsb-cmblit288-wa.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Pass,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/generic/hsb-cmblit288-wa.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Complete
63,Receive Aus Factsheet Global Wallet V2,https://www.business.hsbc.uk/-/media/media/uk/pdfs/solutions/receive-aus-factsheet-global-wallet-v2.pdf?download=1,Blocked,Blocked,True,Partial,Fail,False,Partial,Fail,False,https://www.business.hsbc.uk/-/media/media/uk/pdfs/solutions/receive-aus-factsheet-global-wallet-v2.pdf?download=1,DIRECT_FILE_OK,FAIL,"At least one heading present, Links use Link tag, Document title present, Tagged PDF present, Adobe accessibility check, Colour contrast machine check, Reading order machine check","Basic requirement for accessible PDFs not met!

The PDF does not contain an invisible structural layer in the form of tags and therefore does not meet the requirements for further accessibility testing.
You want us to create an accessible file from your PDF according to PDF/UA and WCAG? Then send your file to our axesService.","Basic requirement for accessible PDFs not met!

The PDF does not contain an invisible structural layer in the form of tags and therefore does not meet the requirements for further accessibility testing.",,Adobe flagged color contrast for manual review. This typically indicates text/background contrast may not meet accessibility expectations.,Complete
64,Business Notice Account Additional Conditions,https://www.business.hsbc.uk/-/media/media/uk/pdfs/regulations/business-notice-account-additional-conditions.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Pass,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/regulations/business-notice-account-additional-conditions.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check","Basic requirement for accessible PDFs not met!

The PDF does not contain an invisible structural layer in the form of tags and therefore does not meet the requirements for further accessibility testing.
You want us to create an accessible file from your PDF according to PDF/UA and WCAG? Then send your file to our axesService.",The file meets all machine-verifiable PDF/UA requirements.,,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Complete
65,business-notice-account-additional-conditions ( (Managing Service Guide ?),https://www.business.hsbc.uk/-/media/media/uk/pdfs/campaigns/managing-service-guide.pdf,Complete,Blocked,False,Pass,,False,Pass,Fail,False,https://www.business.hsbc.uk/notfound-404,SOFT_404,FAIL,"Unexpected landing page, URL is expected file, URL resolves",The file meets all machine-verifiable PDF/UA requirements.,The source PDF could not be retrieved for accessibility testing.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,The source PDF resolved to a not-found or non-PDF destination.,Not Started
66,Business Banking Terms And Conditions,https://www.business.hsbc.uk/-/media/library/business-uk/pdfs/business-banking-terms-and-conditions.pdf,Complete,Complete,True,Fail,Pass,False,Fail,Pass,False,https://www.business.hsbc.uk/-/media/media/uk/PDFs/regulations/business-banking-terms-and-conditions.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check","1 structure element using incorrect tag type
6 structure tree warnings
2 role mapping failures",The file meets all machine-verifiable PDF/UA requirements.,"2 structure/tagging failures (1.3 Adaptable)
5 colour contrast failures (1.4 Distinguishable)",The file meets all machine-verifiable WCAG requirements (Level A and AA).,Not Started
67,Invoice Discounting Brochure,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/invoice-discounting-brochure.pdf,Complete,Blocked,False,Partial,Fail,False,Partial,Fail,False,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/invoice-discounting-brochure.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Links use Link tag, Document title present, Bookmarks present when required, Tagged PDF present, Adobe accessibility check, Colour contrast machine check, Reading order machine check","Basic requirement for accessible PDFs not met!

The PDF does not contain an invisible structural layer in the form of tags and therefore does not meet the requirements for further accessibility testing.
You want us to create an accessible file from your PDF according to PDF/UA and WCAG? Then send your file to our axesService.","Basic requirement for accessible PDFs not met!

The PDF does not contain an invisible structural layer in the form of tags and therefore does not meet the requirements for further accessibility testing.",,Adobe flagged color contrast for manual review. This typically indicates text/background contrast may not meet accessibility expectations.,Complete
68,Business Deposit Account,https://www.business.hsbc.uk/-/media/media/uk/pdfs/generic/business-deposit-account.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Pass,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/generic/business-deposit-account.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Not Started
69,Rfb1085 Financial Services Compensation Scheme Information Sheet,https://www.business.hsbc.uk/-/media/media/uk/pdfs/generic/rfb1085-financial-services-compensation-scheme-information-sheet.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Pass,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/generic/rfb1085-financial-services-compensation-scheme-information-sheet.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Not Started
70,Business Money Manager Additional Conditions,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/business-money-manager-additional-conditions.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Pass,True,https://www.business.hsbc.uk/-/media/library/business-uk/pdfs/business-money-manager-community-savings-account.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Not Started
71,Receive Aus Factsheet Global Wallet,https://www.business.hsbc.uk/-/media/media/uk/pdfs/solutions/receive-aus-factsheet-global-wallet.pdf,Blocked,Blocked,True,Partial,Fail,False,Partial,Pass,False,https://www.business.hsbc.uk/-/media/media/uk/pdfs/solutions/receive-aus-factsheet-global-wallet.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Links use Link tag, Document title present, Tagged PDF present, Adobe accessibility check, Colour contrast machine check, Reading order machine check","Basic requirement for accessible PDFs not met!

The PDF does not contain an invisible structural layer in the form of tags and therefore does not meet the requirements for further accessibility testing.
You want us to create an accessible file from your PDF according to PDF/UA and WCAG? Then send your file to our axesService.","Basic requirement for accessible PDFs not met!

The PDF does not contain an invisible structural layer in the form of tags and therefore does not meet the requirements for further accessibility testing.",,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Not Started
72,Business Money Manager,https://www.business.hsbc.uk/-/media/media/uk/pdfs/regulations/business-money-manager.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Pass,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/regulations/business-money-manager.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Not Started
73,Business Money Market Account Additional Condition,https://www.business.hsbc.uk/-/media/library/business-uk/pdfs/business-money-market-account-additional-condition.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Pass,True,https://www.business.hsbc.uk/-/media/media/uk/PDFs/hbuk-ftd-additional-conditions.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Not Started
74,Additional Partners Trustees Executors Administrators Of Deceased Estates,https://www.business.hsbc.uk/-/media/media/uk/pdfs/common/additional-partners-trustees-executors-administrators-of-deceased-estates.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Pass,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/common/additional-partners-trustees-executors-administrators-of-deceased-estates.pdf,DIRECT_FILE_OK,FAIL,"Form fields have tooltips, At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Not Started
75,Clients Deposit Account,https://www.business.hsbc.uk/-/media/media/uk/pdfs/regulations/clients-deposit-account.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Pass,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/regulations/clients-deposit-account.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Not Started
76,Standard Trade Terms,https://www.business.hsbc.uk/-/media/media/uk/pdfs/solutions/standard-trade-terms.pdf?download=1,Complete,Blocked,False,Fail,,False,Fail,Fail,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/solutions/standard-trade-terms.pdf?download=1,REQUEST_ERROR,FAIL,"URL is expected file, URL resolves","857 content items not properly tagged
75 structure elements using incorrect tag types
5 structure tree failures + 1 warning
71 alternative description warnings
2 metadata failures
1 document settings failure
",The source PDF could not be retrieved for accessibility testing.,"71 alt text warnings (1.1 Text Alternatives)
857 structure/tagging failures (1.3 Adaptable)
2 navigation failures (2.4 Navigable)",The source PDF resolved to a not-found or non-PDF destination.,Not Started
77,Demand Guarantees And Sblc Mar 22 Ac59191,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/demand-guarantees-and-sblc-mar-22-ac59191.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Pass,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/demand-guarantees-and-sblc-mar-22-ac59191.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Not Started
78,Tradepay Factsheet,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/tradepay-factsheet.pdf,Complete,Complete,True,Fail,Fail,True,Fail,Fail,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/tradepay-factsheet.pdf,DIRECT_FILE_OK,FAIL,"Figure alt text present, Extractable text present, Adobe accessibility check, Colour contrast machine check, Reading order machine check","15 structure elements using incorrect tag types
16 structure tree warnings
15 alternative descriptions missing
1 metadata failure",Figure 1 is missing /Alt text. | Accessibility permission flag [PASS],"15 missing alt text (1.1 Text Alternatives)
15 structure/tagging failures (1.3 Adaptable)
16 compatibility warnings (4.1 Compatible)",Adobe flagged color contrast for manual review. This typically indicates text/background contrast may not meet accessibility expectations.,Complete
79,Hsbc Purchasing Card Factsheet,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/hsbc-purchasing-card-factsheet.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Pass,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/hsbc-purchasing-card-factsheet.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Not Started
80,Corporate Card Conditions Of Use,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/corporate-card-conditions-of-use.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Pass,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/corporate-card-conditions-of-use.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Not Started
81,Hsbc Briefing Law Firm Strategy And Investment Survey 2025,https://www.business.hsbc.uk/-/media/media/uk/pdfs/campaigns/hsbc-briefing-law-firm-strategy-and-investment-survey-2025.pdf,Blocked,Blocked,True,Partial,Fail,False,Partial,Fail,False,https://www.business.hsbc.uk/-/media/media/uk/pdfs/campaigns/hsbc-briefing-law-firm-strategy-and-investment-survey-2025.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Document title present, Bookmarks present when required, Tagged PDF present, TOC present for general documents, Adobe accessibility check, Colour contrast machine check, Reading order machine check","Basic requirement for accessible PDFs not met!

The PDF does not contain an invisible structural layer in the form of tags and therefore does not meet the requirements for further accessibility testing.
You want us to create an accessible file from your PDF according to PDF/UA and WCAG? Then send your file to our axesService.","Basic requirement for accessible PDFs not met!

The PDF does not contain an invisible structural layer in the form of tags and therefore does not meet the requirements for further accessibility testing.",,Adobe flagged color contrast for manual review. This typically indicates text/background contrast may not meet accessibility expectations.,Complete
